session;joueur;hostname;understanding_faults;final_payoff;id;partie_partie_id;PGG_period;PGG_treatment;PGG_group;PGG_indiv;PGG_public;PGG_publicgroup;PGG_decisiontime;PGG_indivpayoff;PGG_publicpayoff;PGG_periodpayoff;PGG_cumulativepayoff;partie_id;naissance;genre;nationalite;couple;etudiant;etudiant_discipline;etudiant_niveau;experiences;fratrie_nombre;fratrie_rang;sportif;sportif_type;sportif_competition;religion_place;religion_croyance;religion_nom
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;26;54;2;0;201802021036_g_0;9;11;41;13;9.0;20.5;29.5;60.5;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;46;54;3;0;201802021036_g_0;10;10;34;18;10.0;17.0;27.0;87.5;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;66;54;4;0;201802021036_g_0;7;13;43;6;7.0;21.5;28.5;116.0;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;86;54;5;0;201802021036_g_0;12;8;37;21;12.0;18.5;30.5;146.5;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;106;54;6;0;201802021036_g_0;11;9;38;14;11.0;19.0;30.0;176.5;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;126;54;7;0;201802021036_g_0;10;10;41;9;10.0;20.5;30.5;207.0;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;146;54;8;0;201802021036_g_0;12;8;42;17;12.0;21.0;33.0;240.0;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;166;54;9;0;201802021036_g_0;9;11;35;9;9.0;17.5;26.5;266.5;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;186;54;10;0;201802021036_g_0;9;11;29;18;9.0;14.5;23.5;290.0;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;5;42;1;0;201802021036_g_1;13;7;17;12;13.0;8.5;21.5;21.5;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;25;42;2;0;201802021036_g_1;9;11;16;10;9.0;8.0;17.0;38.5;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;45;42;3;0;201802021036_g_1;16;4;8;7;16.0;4.0;20.0;58.5;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;65;42;4;0;201802021036_g_1;10;10;14;10;10.0;7.0;17.0;75.5;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;85;42;5;0;201802021036_g_1;13;7;13;30;13.0;6.5;19.5;95.0;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;105;42;6;0;201802021036_g_1;12;8;16;5;12.0;8.0;20.0;115.0;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;125;42;7;0;201802021036_g_1;12;8;11;17;12.0;5.5;17.5;132.5;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;145;42;8;0;201802021036_g_1;11;9;15;10;11.0;7.5;18.5;151.0;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;165;42;9;0;201802021036_g_1;13;7;12;13;13.0;6.0;19.0;170.0;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_13;LEEM2-PC7;0;7.46;185;42;10;0;201802021036_g_1;10;10;13;10;10.0;6.5;16.5;186.5;28;2001;1;76;1;0;28.0;7.0;1;2;3;1;None;None;4;4;8
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;4;48;1;0;201802021036_g_1;14;6;17;15;14.0;8.5;22.5;22.5;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;24;48;2;0;201802021036_g_1;20;0;16;6;20.0;8.0;28.0;50.5;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;44;48;3;0;201802021036_g_1;18;2;8;8;18.0;4.0;22.0;72.5;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;64;48;4;0;201802021036_g_1;20;0;14;4;20.0;7.0;27.0;99.5;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;84;48;5;0;201802021036_g_1;17;3;13;8;17.0;6.5;23.5;123.0;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;104;48;6;0;201802021036_g_1;15;5;16;6;15.0;8.0;23.0;146.0;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;124;48;7;0;201802021036_g_1;20;0;11;4;20.0;5.5;25.5;171.5;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;144;48;8;0;201802021036_g_1;18;2;15;5;18.0;7.5;25.5;197.0;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;164;48;9;0;201802021036_g_1;19;1;12;10;19.0;6.0;25.0;222.0;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_14;LEEM2-PC6;0;9.94;184;48;10;0;201802021036_g_1;20;0;13;5;20.0;6.5;26.5;248.5;30;2001;1;76;1;1;None;None;0;3;3;0;0.0;0.0;2;2;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;3;52;1;0;201802021036_g_3;15;5;14;20;15.0;7.0;22.0;22.0;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;23;52;2;0;201802021036_g_3;10;10;18;20;10.0;9.0;19.0;41.0;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;43;52;3;0;201802021036_g_3;5;15;20;13;5.0;10.0;15.0;56.0;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;63;52;4;0;201802021036_g_3;3;17;22;10;3.0;11.0;14.0;70.0;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;83;52;5;0;201802021036_g_3;5;15;23;16;5.0;11.5;16.5;86.5;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;103;52;6;0;201802021036_g_3;10;10;12;8;10.0;6.0;16.0;102.5;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;123;52;7;0;201802021036_g_3;15;5;10;11;15.0;5.0;20.0;122.5;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;143;52;8;0;201802021036_g_3;17;3;7;8;17.0;3.5;20.5;143.0;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;163;52;9;0;201802021036_g_3;18;2;5;12;18.0;2.5;20.5;163.5;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_15;LEEM2-PC5;0;7.28;183;52;10;0;201802021036_g_3;15;5;7;19;15.0;3.5;18.5;182.0;32;2001;1;76;1;1;None;None;1;1;2;0;1.0;1.0;1;1;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;2;49;1;0;201802021036_g_4;13;7;12;21;13.0;6.0;19.0;19.0;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;22;49;2;0;201802021036_g_4;15;5;7;7;15.0;3.5;18.5;37.5;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;42;49;3;0;201802021036_g_4;12;8;16;14;12.0;8.0;20.0;57.5;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;62;49;4;0;201802021036_g_4;10;10;12;5;10.0;6.0;16.0;73.5;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;82;49;5;0;201802021036_g_4;18;2;3;12;18.0;1.5;19.5;93.0;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;102;49;6;0;201802021036_g_4;20;0;5;6;20.0;2.5;22.5;115.5;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;122;49;7;0;201802021036_g_4;20;0;1;4;20.0;0.5;20.5;136.0;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;142;49;8;0;201802021036_g_4;20;0;4;17;20.0;2.0;22.0;158.0;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;162;49;9;0;201802021036_g_4;20;0;0;9;20.0;0.0;20.0;178.0;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_16;LEEM2-PC4;0;7.92;182;49;10;0;201802021036_g_4;20;0;0;19;20.0;0.0;20.0;198.0;34;2001;1;76;1;1;None;None;1;2;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;1;59;1;0;201802021036_g_0;9;11;36;27;9.0;18.0;27.0;27.0;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;21;59;2;0;201802021036_g_0;8;12;41;10;8.0;20.5;28.5;55.5;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;41;59;3;0;201802021036_g_0;9;11;34;12;9.0;17.0;26.0;81.5;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;61;59;4;0;201802021036_g_0;10;10;43;9;10.0;21.5;31.5;113.0;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;81;59;5;0;201802021036_g_0;7;13;37;7;7.0;18.5;25.5;138.5;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;101;59;6;0;201802021036_g_0;8;12;38;7;8.0;19.0;27.0;165.5;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;121;59;7;0;201802021036_g_0;7;13;41;11;7.0;20.5;27.5;193.0;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;141;59;8;0;201802021036_g_0;6;14;42;6;6.0;21.0;27.0;220.0;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;161;59;9;0;201802021036_g_0;10;10;35;8;10.0;17.5;27.5;247.5;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_17;LEEM2-PC3;0;10.96;181;59;10;0;201802021036_g_0;12;8;29;6;12.0;14.5;26.5;274.0;36;1999;1;76;1;1;None;None;1;3;3;1;None;None;3;4;2
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;10;58;1;0;201802021036_g_3;12;8;14;41;12.0;7.0;19.0;19.0;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;30;58;2;0;201802021036_g_3;12;8;18;18;12.0;9.0;21.0;40.0;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;50;58;3;0;201802021036_g_3;16;4;20;10;16.0;10.0;26.0;66.0;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;70;58;4;0;201802021036_g_3;16;4;22;4;16.0;11.0;27.0;93.0;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;90;58;5;0;201802021036_g_3;12;8;23;8;12.0;11.5;23.5;116.5;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;110;58;6;0;201802021036_g_3;18;2;12;6;18.0;6.0;24.0;140.5;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;130;58;7;0;201802021036_g_3;16;4;10;13;16.0;5.0;21.0;161.5;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;150;58;8;0;201802021036_g_3;16;4;7;14;16.0;3.5;19.5;181.0;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;170;58;9;0;201802021036_g_3;18;2;5;4;18.0;2.5;20.5;201.5;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_18;LEEM2-PC2;0;8.92;190;58;10;0;201802021036_g_3;18;2;7;13;18.0;3.5;21.5;223.0;38;2000;1;76;0;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;9;47;1;0;201802021036_g_0;10;10;36;27;10.0;18.0;28.0;28.0;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;29;47;2;0;201802021036_g_0;12;8;41;12;12.0;20.5;32.5;60.5;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;49;47;3;0;201802021036_g_0;14;6;34;17;14.0;17.0;31.0;91.5;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;69;47;4;0;201802021036_g_0;10;10;43;10;10.0;21.5;31.5;123.0;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;89;47;5;0;201802021036_g_0;12;8;37;7;12.0;18.5;30.5;153.5;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;109;47;6;0;201802021036_g_0;15;5;38;7;15.0;19.0;34.0;187.5;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;129;47;7;0;201802021036_g_0;10;10;41;7;10.0;20.5;30.5;218.0;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;149;47;8;0;201802021036_g_0;12;8;42;10;12.0;21.0;33.0;251.0;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;169;47;9;0;201802021036_g_0;15;5;35;6;15.0;17.5;32.5;283.5;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
201802021036;201802021036_j_19;LEEM2-PC1;0;12.64;189;47;10;0;201802021036_g_0;18;2;29;33;18.0;14.5;32.5;316.0;40;2000;1;76;1;1;None;None;1;5;4;1;None;None;4;4;7
